Location,YearMonth,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm
NT,2008-07,19.386,31.524,0.24,6.154166666666666,9.978,39.12,14.28,20.78,57.64,39.14,1014.1619999999999,1010.31,1.84,1.7,24.355999999999998,29.986
NT,2008-08,20.938000000000002,32.82,0.764,7.920833333333333,10.245999999999999,42.78,16.96,22.26,47.083333333333336,32.3,1014.9680000000001,1010.8539999999999,2.4,2.36,25.04,31.428
NT,2008-09,23.179166666666664,33.25,0.21666666666666667,7.541666666666667,8.779166666666667,37.3125,12.083333333333334,22.4375,62.416666666666664,45.083333333333336,1014.03125,1010.0625,3.2291666666666665,2.9583333333333335,27.78333333333333,31.724999999999998
NT,2008-10,24.146,34.324,4.496,7.875,9.306000000000001,44.68,12.82,23.18,63.32,46.5,1012.8539999999999,1008.682,4.08,4.4,28.714000000000002,32.412
NT,2008-11,25.504166666666666,33.9375,2.1999999999999997,6.641666666666667,7.447916666666667,38.04545454545455,14.520833333333334,21.666666666666668,65.875,54.854166666666664,1009.96875,1006.3583333333332,5.041666666666667,5.083333333333333,29.575,32.18541666666666
NT,2008-12,22.375999999999998,32.75,6.26,7.716,7.32,38.3,16.58,18.86,57.32,48.92,1009.168,1005.962,4.68,4.98,27.4,30.972
NT,2009-01,22.490322580645163,33.038709677419355,6.087096774193548,9.02258064516129,7.90483870967742,45.95161290322581,15.629032258064516,22.0,58.306451612903224,44.32258064516129,1010.4822580645161,1006.9241935483872,4.5,5.0,27.41774193548387,31.424193548387095
NT,2009-02,21.0125,32.364285714285714,5.564285714285715,9.185714285714285,8.644642857142857,41.44642857142857,15.285714285714286,20.25,54.464285714285715,41.30357142857143,1011.3000000000001,1007.7357142857143,3.607142857142857,3.857142857142857,26.426785714285717,31.192857142857143
NT,2009-03,20.440322580645162,33.13709677419355,1.9548387096774194,8.625806451612902,9.351612903225806,43.064516129032256,13.725806451612904,19.774193548387096,51.096774193548384,34.403225806451616,1013.1709677419354,1009.4758064516129,2.967741935483871,3.2580645161290325,26.483870967741936,32.064516129032256
NT,2009-04,18.755,30.935,0.7266666666666667,7.453333333333333,9.141666666666667,38.4,14.733333333333333,18.466666666666665,51.4,33.733333333333334,1014.675,1011.0233333333333,3.3666666666666667,3.716666666666667,24.30166666666667,29.955
NT,2009-05,16.19516129032258,28.296774193548387,1.058064516129032,6.632258064516129,8.991935483870968,37.54838709677419,14.67741935483871,19.887096774193548,54.53225806451613,36.70967741935484,1015.4822580645161,1011.7387096774194,2.8548387096774195,3.2419354838709675,21.601612903225806,27.25483870967742
NT,2009-06,15.115,28.596666666666668,0.26999999999999996,6.373333333333333,9.595,37.35,13.116666666666667,19.033333333333335,52.06666666666667,31.283333333333335,1015.2166666666667,1011.6333333333333,2.683333333333333,2.533333333333333,21.26833333333333,27.631666666666668
NT,2009-07,14.201612903225806,27.748387096774195,1.832258064516129,6.903225806451613,9.816129032258065,40.61290322580645,14.096774193548388,19.258064516129032,49.564516129032256,30.741935483870968,1017.3177419354838,1013.5612903225807,2.4193548387096775,2.3548387096774195,20.490322580645163,26.65967741935484
NT,2009-08,17.80483870967742,30.980645161290322,0.8741935483870968,7.983870967741935,9.983870967741936,41.67741935483871,14.14516129032258,22.322580645161292,48.66129032258065,31.85483870967742,1015.4645161290323,1011.6661290322581,2.6774193548387095,2.693548387096774,24.21451612903226,29.80322580645161
NT,2009-09,19.148333333333333,31.696666666666665,1.6099999999999999,9.03,9.566666666666666,43.016666666666666,17.516666666666666,22.416666666666668,46.96666666666667,32.583333333333336,1014.5683333333333,1010.3216666666667,2.566666666666667,2.3,24.916666666666668,30.39333333333333
NT,2009-10,18.87741935483871,32.714516129032255,1.064516129032258,9.383870967741935,10.09032258064516,41.41935483870968,16.306451612903224,21.483870967741936,41.88709677419355,27.274193548387096,1014.8838709677419,1010.75,2.225806451612903,2.564516129032258,26.162903225806453,31.529032258064515
NT,2009-11,20.851666666666667,33.235,1.8,9.516666666666667,9.54,44.56666666666667,16.366666666666667,21.966666666666665,45.9,33.63333333333333,1011.9133333333334,1008.2,3.2666666666666666,3.7333333333333334,27.375,32.1
NT,2009-12,21.32741935483871,33.09516129032258,7.180645161290323,9.141935483870967,8.46774193548387,43.58064516129032,16.758064516129032,20.112903225806452,51.12903225806452,40.306451612903224,1011.7177419354839,1008.2612903225806,4.387096774193548,4.661290322580645,27.074193548387097,31.537096774193547
NT,2010-01,20.848387096774193,32.43225806451613,5.887096774193548,8.280645161290321,8.814516129032258,45.20967741935484,16.951612903225808,21.822580645161292,56.08064516129032,42.354838709677416,1010.6500000000001,1007.3677419354839,4.387096774193548,4.580645161290323,26.68548387096774,31.32741935483871
NT,2010-02,20.832142857142856,30.980357142857144,12.085714285714285,7.539285714285714,7.4678571428571425,46.285714285714285,16.107142857142858,22.928571428571427,64.25,51.392857142857146,1011.4589285714285,1008.3035714285714,4.803571428571429,4.803571428571429,25.780357142857145,29.592857142857145
NT,2010-03,20.164516129032258,31.506451612903227,3.4935483870967743,7.16774193548387,8.922580645161291,40.32258064516129,15.0,19.629032258064516,60.66129032258065,43.83870967741935,1013.2370967741934,1009.5629032258065,4.193548387096774,4.516129032258065,25.469354838709677,30.39516129032258
NT,2010-04,18.313333333333333,29.683333333333334,1.6366666666666665,6.03,9.391666666666667,35.86666666666667,13.133333333333333,17.266666666666666,64.15,43.46666666666667,1014.8866666666667,1011.39,3.566666666666667,4.433333333333334,23.478333333333335,28.633333333333333
NT,2010-05,17.666129032258063,27.88064516129032,2.5806451612903225,5.612903225806452,7.517741935483872,37.145161290322584,14.887096774193548,18.467741935483872,68.20967741935483,48.854838709677416,1014.4064516129032,1011.0564516129032,4.193548387096774,4.516129032258065,22.125806451612902,26.735483870967744
NT,2010-06,14.495000000000001,27.075,3.0633333333333335,5.77,9.016666666666667,39.733333333333334,15.316666666666666,19.466666666666665,59.53333333333333,38.766666666666666,1017.4016666666666,1014.0633333333334,3.2333333333333334,3.533333333333333,19.71333333333333,26.063333333333333
NT,2010-07,15.880645161290323,27.282258064516128,1.803225806451613,5.874193548387097,8.453225806451613,41.0,16.870967741935484,20.370967741935484,64.70967741935483,41.38709677419355,1017.1225806451613,1013.7129032258064,4.048387096774194,4.258064516129032,20.198387096774194,26.18548387096774
NT,2010-08,16.190322580645162,28.288709677419355,2.003225806451613,6.138709677419355,9.246774193548386,39.37096774193548,13.290322580645162,20.919354838709676,62.774193548387096,42.87096774193548,1015.6209677419355,1011.9693548387097,3.5161290322580645,3.2419354838709675,21.43064516129032,27.009677419354837
NT,2010-09,17.376666666666665,28.771666666666665,2.933333333333333,6.0233333333333325,8.743333333333334,41.416666666666664,14.95,20.816666666666666,63.86666666666667,47.05,1015.7483333333333,1011.9699999999999,3.9,4.133333333333334,22.485,27.48166666666667
NT,2010-10,18.301612903225806,29.2758064516129,3.5064516129032257,6.590322580645162,8.682258064516128,39.75806451612903,16.612903225806452,18.048387096774192,60.435483870967744,49.16129032258065,1014.1693548387096,1010.7064516129033,4.241935483870968,4.451612903225806,23.906451612903226,27.466129032258067
NT,2010-11,19.541666666666668,30.818333333333335,5.8133333333333335,6.993333333333333,8.963333333333333,40.56666666666667,14.15,17.8,59.483333333333334,48.083333333333336,1012.5966666666667,1009.175,4.083333333333333,4.566666666666666,25.613333333333333,29.298333333333336
NT,2010-12,20.233870967741936,31.512903225806454,5.616129032258065,7.432258064516129,6.967741935483871,40.935483870967744,15.241935483870968,18.516129032258064,59.08064516129032,46.903225806451616,1009.9403225806452,1006.6451612903226,4.758064516129032,5.290322580645161,25.848387096774193,30.112903225806452
NT,2011-01,21.035000000000004,33.12,6.293333333333334,8.263333333333334,8.683333333333334,45.65,15.883333333333333,20.066666666666666,57.516666666666666,44.5,1009.4183333333333,1006.1366666666667,4.233333333333333,5.116666666666666,27.19333333333333,31.633333333333333
NT,2011-02,20.262962962962963,31.185185185185187,20.23333333333333,7.025925925925925,7.375925925925926,44.351851851851855,14.148148148148149,20.87037037037037,65.61111111111111,49.68518518518518,1009.8185185185184,1006.4388888888889,5.055555555555555,5.518518518518518,25.37222222222222,29.8462962962963
NT,2011-03,19.576666666666664,29.91166666666667,4.24,5.623333333333334,7.015,38.35,14.916666666666666,18.183333333333334,70.23333333333333,50.68333333333333,1011.2783333333333,1007.89,4.883333333333334,5.133333333333334,24.123333333333335,28.671666666666667
NT,2011-04,17.71818181818182,30.231818181818184,2.790909090909091,5.790909090909091,8.427272727272728,41.86363636363637,14.181818181818182,18.954545454545453,60.09090909090909,38.36363636363637,1013.0136363636364,1009.2318181818181,4.318181818181818,4.090909090909091,23.309090909090912,29.08181818181818
NT,2011-05,13.721666666666666,27.28166666666667,0.3333333333333333,5.61,9.19,37.43333333333333,14.433333333333334,16.516666666666666,57.833333333333336,34.483333333333334,1016.5849999999999,1012.7483333333333,3.7666666666666666,3.65,19.40666666666667,26.361666666666668
NT,2011-06,11.948275862068966,26.586206896551722,0.2517241379310345,5.272413793103448,9.293103448275861,37.55172413793103,11.879310344827585,15.931034482758621,60.01724137931034,34.03448275862069,1017.393103448276,1013.5465517241379,3.0517241379310347,2.913793103448276,17.88448275862069,25.51551724137931
NT,2011-07,13.895000000000001,27.733333333333334,2.0333333333333337,5.1866666666666665,8.7,37.7,11.383333333333333,17.016666666666666,61.983333333333334,35.516666666666666,1016.7083333333334,1012.9416666666667,3.316666666666667,3.35,19.491666666666667,26.815
NT,2011-08,14.131666666666666,29.105,1.3633333333333333,6.3,9.346666666666666,38.9,13.4,18.733333333333334,52.18333333333333,31.1,1017.3466666666667,1013.3449999999999,2.683333333333333,2.8,21.40666666666667,27.78666666666667
NT,2011-09,17.05344827586207,30.72241379310345,2.1482758620689655,7.379310344827586,8.924137931034483,41.93103448275862,15.189655172413794,22.844827586206897,51.56896551724138,36.05172413793103,1015.1827586206896,1011.1051724137931,3.3793103448275863,3.103448275862069,24.112068965517242,29.367241379310343
NT,2011-10,19.7,31.55666666666667,3.1599999999999997,7.84,8.508333333333333,44.46666666666667,17.516666666666666,20.933333333333334,55.11666666666667,38.96666666666667,1013.7983333333334,1010.0033333333333,4.15,4.133333333333334,25.331666666666667,30.256666666666668
NT,2011-11,19.36551724137931,30.891379310344828,4.241379310344827,7.417241379310345,8.255172413793103,41.87931034482759,16.310344827586206,18.43103448275862,57.89655172413793,43.62068965517241,1012.3810344827587,1008.9241379310345,4.655172413793103,4.724137931034483,25.220689655172414,29.31551724137931
NT,2011-12,20.61,32.961666666666666,4.576666666666666,8.336666666666666,8.058333333333334,43.71666666666667,18.366666666666667,20.216666666666665,52.06666666666667,42.56666666666667,1009.38,1005.9699999999999,4.683333333333334,5.133333333333334,27.115000000000002,31.14
NT,2012-01,20.416666666666668,33.10666666666667,9.903333333333332,9.676666666666668,8.045,47.96666666666667,17.05,19.0,53.0,42.18333333333333,1009.55,1006.0633333333334,4.1,4.95,26.926666666666666,31.28666666666667
NT,2012-02,20.05892857142857,32.841071428571425,3.7964285714285717,7.789285714285714,8.496428571428572,40.30357142857143,15.089285714285714,18.035714285714285,57.517857142857146,43.482142857142854,1011.6267857142857,1007.9357142857143,3.875,4.803571428571429,26.1375,31.071428571428573
NT,2012-03,18.805,31.378333333333334,7.066666666666666,7.126666666666667,7.989999999999999,40.9,15.616666666666667,19.433333333333334,57.96666666666667,43.233333333333334,1011.9449999999999,1008.275,4.05,4.233333333333333,24.876666666666665,30.008333333333333
NT,2012-04,16.886206896551723,29.870689655172413,1.986206896551724,6.141379310344828,8.894827586206896,39.62068965517241,13.706896551724139,19.362068965517242,58.55172413793103,39.39655172413793,1014.798275862069,1011.2241379310345,3.7241379310344827,3.7586206896551726,22.941379310344825,28.693103448275863
NT,2012-05,13.988333333333333,27.553333333333335,0.04333333333333333,6.510000000000001,9.381666666666666,41.233333333333334,16.333333333333332,20.883333333333333,48.95,32.36666666666667,1017.41,1013.69,3.25,3.183333333333333,19.990000000000002,26.451666666666668
NT,2012-06,12.13103448275862,27.193103448275863,1.7620689655172415,5.93448275862069,9.85689655172414,38.93103448275862,13.879310344827585,18.43103448275862,50.758620689655174,28.82758620689655,1017.8258620689655,1014.0862068965517,2.3448275862068964,2.2758620689655173,18.813793103448276,26.110344827586207
NT,2012-07,11.92,26.595000000000002,0.9400000000000001,6.046666666666667,9.81,40.18333333333333,14.583333333333334,18.35,48.5,31.1,1018.3016666666666,1014.4133333333334,2.3833333333333333,2.466666666666667,18.45,25.415000000000003
NT,2012-08,13.538333333333332,29.275,1.28,6.7,10.120000000000001,37.833333333333336,14.783333333333333,18.966666666666665,49.21666666666667,30.233333333333334,1016.8833333333333,1012.8733333333333,2.7333333333333334,2.566666666666667,21.384999999999998,27.86
NT,2012-09,17.150000000000002,31.5,0.6103448275862069,7.813793103448275,9.686206896551724,39.41379310344828,14.551724137931034,20.32758620689655,48.724137931034484,30.120689655172413,1015.6086206896553,1011.4103448275863,2.6379310344827585,2.793103448275862,24.420689655172417,30.151724137931033
NT,2012-10,17.866666666666667,32.555,0.23666666666666666,8.443333333333333,10.05,39.733333333333334,15.416666666666666,19.483333333333334,44.11666666666667,29.716666666666665,1014.8533333333332,1010.7216666666667,2.8333333333333335,2.783333333333333,26.115000000000002,31.246666666666666
NT,2012-11,20.53448275862069,33.963793103448275,0.7344827586206897,8.793103448275861,9.406896551724138,39.310344827586206,15.810344827586206,18.655172413793103,47.01724137931034,34.08620689655172,1013.106896551724,1009.3206896551724,3.9827586206896552,3.9482758620689653,27.50689655172414,32.25
NT,2012-12,16.213636363636365,30.122727272727275,1.2727272727272727,7.345454545454545,9.122727272727273,40.31818181818182,15.181818181818182,17.636363636363637,47.68181818181818,32.54545454545455,1015.6409090909091,1011.8727272727273,3.772727272727273,3.8181818181818183,22.945454545454545,28.745454545454546
NT,2013-01,21.604166666666668,33.979166666666664,4.196666666666667,9.569444444444445,9.101666666666667,45.833333333333336,18.583333333333332,22.258333333333333,52.297222222222224,40.66111111111111,1010.6866666666666,1007.3391666666666,3.8555555555555556,4.261111111111111,27.366944444444446,32.36277777777778
NT,2013-02,17.24318181818182,31.854545454545452,3.2363636363636363,8.872727272727273,8.704545454545455,42.45454545454545,15.068181818181818,18.09090909090909,49.43181818181818,34.21212121212121,1015.875,1011.9113636363636,2.924242424242424,3.4545454545454546,24.370454545454546,30.329545454545453
NT,2013-03,20.079166666666666,33.05694444444445,6.149444444444444,7.512222222222222,8.386666666666667,41.63888888888889,16.366666666666667,17.441666666666666,56.35,40.41388888888889,1013.2022222222222,1009.3833333333333,3.6777777777777776,3.905555555555556,25.72277777777778,31.453333333333333
NT,2013-04,17.012931034482758,32.65862068965517,1.0913793103448277,7.556896551724138,10.14655172413793,36.88793103448276,13.612068965517242,16.53448275862069,47.89080459770115,29.094827586206897,1014.9060344827586,1010.9698275862069,2.3620689655172415,3.028735632183908,24.485919540229887,31.50862068965517
NT,2013-05,16.106944444444444,28.76055555555556,2.191666666666667,6.428888888888889,8.046666666666667,37.93333333333333,15.591666666666667,16.941666666666666,60.18333333333333,39.975,1015.9591666666668,1012.3858333333334,3.911111111111111,4.166666666666667,21.422777777777775,27.514166666666668
NT,2013-06,14.233045977011495,27.779310344827586,0.731896551724138,6.364367816091954,8.236206896551725,36.827586206896555,14.206896551724139,17.267241379310345,55.35344827586207,32.939655172413794,1016.819827586207,1013.3206896551724,3.229885057471264,3.78735632183908,19.772988505747126,26.81206896551724
NT,2013-07,13.423333333333334,29.201666666666664,0.03333333333333333,6.967777777777778,10.213333333333333,39.925,14.016666666666667,19.008333333333333,52.28888888888889,29.17222222222222,1017.2333333333333,1013.4133333333334,2.1055555555555556,2.6277777777777778,20.25,28.107777777777777
NT,2013-08,15.0925,31.398333333333333,0.105,7.748888888888889,10.06,39.625,12.691666666666666,19.333333333333332,47.93611111111111,28.494444444444444,1016.7275000000001,1012.5516666666666,1.7277777777777776,2.2444444444444445,22.802500000000002,30.0775
NT,2013-09,18.42442528735632,33.90603448275862,0.3482758620689655,8.606896551724137,10.01551724137931,40.9712643678161,14.379310344827585,19.025862068965516,45.9051724137931,27.158045977011497,1013.6327586206896,1009.1827586206896,2.810344827586207,2.9310344827586206,25.818103448275863,32.55402298850574
NT,2013-10,19.554444444444446,34.02333333333333,1.2183333333333335,9.22888888888889,9.613333333333333,41.48055555555556,17.316666666666666,18.613888888888887,45.58888888888889,31.166666666666668,1014.7933333333333,1010.4025,3.338888888888889,3.694444444444444,26.09027777777778,32.48388888888889
NT,2013-11,20.883045977011495,34.157471264367814,3.386206896551724,8.429885057471264,8.10344827586207,46.25287356321839,16.103448275862068,17.974137931034484,52.08620689655172,38.810344827586206,1010.475,1006.5956896551725,4.459770114942529,5.057471264367816,26.869540229885057,32.3448275862069
NT,2013-12,20.933888888888887,34.461666666666666,2.710277777777778,7.952222222222222,7.41,42.66388888888889,14.305555555555555,16.775,54.547222222222224,40.738888888888894,1011.4266666666666,1007.8058333333333,4.094444444444444,4.944444444444445,27.568055555555553,32.94583333333333
NT,2014-01,21.798655913978493,33.05241935483871,8.388709677419355,7.326881720430108,6.550000000000001,45.653225806451616,15.975806451612904,19.24462365591398,60.733870967741936,47.37096774193548,1009.4096774193548,1005.9669354838709,4.669354838709677,5.387096774193548,26.83467741935484,31.306720430107525
NT,2014-02,20.163690476190478,32.47410714285714,4.453273809523809,7.984523809523809,9.148214285714285,41.95833333333333,17.482142857142858,20.291666666666664,57.56845238095239,40.651785714285715,1012.032142857143,1008.2357142857143,3.791666666666667,4.166666666666667,25.275892857142857,31.09404761904762
NT,2014-03,19.557526881720428,33.76263440860215,0.9193548387096774,8.088172043010752,10.120967741935484,40.27956989247312,15.403225806451612,18.094086021505376,50.32258064516129,35.193548387096776,1013.9002688172043,1009.9510752688172,2.8172043010752685,3.7473118279569895,26.043010752688172,32.23629032258064
NT,2014-04,18.208333333333332,31.642777777777777,2.1133333333333337,6.793333333333334,9.308333333333334,39.31944444444444,13.858333333333333,17.283333333333335,57.791666666666664,38.19166666666667,1014.5733333333334,1010.9383333333334,3.7777777777777777,4.166666666666667,24.055833333333336,30.24722222222222
NT,2014-05,17.094354838709677,30.67096774193548,0.9806451612903226,6.409677419354838,8.961290322580645,37.81182795698925,13.413978494623656,16.588709677419356,59.48924731182796,35.016129032258064,1016.3231182795699,1012.4854838709678,3.2526881720430105,3.725806451612903,22.713440860215055,29.682258064516127
NT,2014-06,12.840277777777777,27.93277777777778,0.61,6.739999999999999,9.651666666666667,41.202777777777776,15.983333333333333,18.108333333333334,51.90555555555556,33.09444444444445,1018.4483333333334,1014.6416666666667,2.6083333333333334,2.713888888888889,19.285833333333336,26.87611111111111
NT,2014-07,13.661290322580646,28.973924731182798,1.2532258064516129,6.413978494623656,9.629032258064516,38.27150537634409,13.0,18.483870967741936,58.494623655913976,32.94086021505376,1017.8346774193549,1013.8467741935484,2.327956989247312,2.346774193548387,19.775,27.881451612903223
NT,2014-08,11.945967741935483,29.07983870967742,0.9483870967741935,7.699999999999999,10.525806451612903,40.0752688172043,14.349462365591398,18.497311827956988,41.94086021505377,24.158602150537632,1018.3201612903225,1014.1502688172043,1.2634408602150538,1.5483870967741935,20.006182795698926,27.88790322580645
NT,2014-09,16.789166666666667,33.11,0.8194444444444443,8.288888888888888,10.246666666666666,40.21388888888889,14.691666666666666,18.483333333333334,45.36111111111111,27.102777777777778,1015.9816666666667,1011.7099999999999,2.033333333333333,2.255555555555555,24.643055555555556,31.634166666666665
NT,2014-10,18.87016129032258,34.56693548387097,0.9446236559139786,9.329032258064515,10.290322580645162,42.82258064516129,15.580645161290322,18.60483870967742,41.38978494623656,25.89516129032258,1015.2830645161291,1010.9661290322581,2.147849462365591,2.403225806451613,26.87983870967742,33.156182795698925
NT,2014-11,20.967777777777776,34.595555555555556,2.557777777777778,8.11111111111111,8.745000000000001,41.397222222222226,14.447222222222223,16.35,50.75277777777777,34.43888888888889,1012.8311111111111,1008.7963888888888,3.8388888888888886,4.35,27.196944444444444,33.00333333333334
NT,2014-12,21.34784946236559,34.46532258064516,3.306451612903226,8.350537634408603,8.411290322580646,42.744623655913976,15.741935483870968,17.620967741935484,53.93010752688172,36.594086021505376,1011.6233870967742,1007.7427419354839,4.333333333333334,4.682795698924731,27.213978494623657,32.92016129032258
NT,2015-01,21.115322580645163,34.04086021505376,3.8032258064516125,7.575268817204301,8.61774193548387,41.71774193548387,15.741935483870968,17.758064516129032,53.24193548387097,36.75806451612903,1011.2298387096774,1007.7782258064516,4.220430107526882,4.704301075268818,27.2758064516129,32.556720430107525
NT,2015-02,21.636607142857144,34.647619047619045,4.171428571428572,8.152380952380954,8.941071428571428,42.669642857142854,14.508928571428571,17.901785714285715,52.67857142857143,37.217261904761905,1012.0598214285714,1008.3616071428571,4.151785714285714,4.333333333333333,27.3875,32.68065476190476
NT,2015-03,19.64032258064516,33.564516129032256,3.3537634408602153,8.188172043010754,9.169354838709678,39.553763440860216,15.89516129032258,17.86021505376344,50.935483870967744,34.04032258064516,1014.7879032258064,1010.9591397849463,3.588709677419355,3.370967741935484,25.926344086021505,32.10913978494624
NT,2015-04,16.768333333333334,30.440833333333334,0.8216666666666668,7.096666666666667,9.22,38.922222222222224,16.416666666666668,18.658333333333335,48.49166666666667,33.59166666666667,1016.7533333333333,1012.9694444444444,3.5777777777777775,3.763888888888889,22.873333333333335,29.11722222222222
NT,2015-05,14.922849462365592,29.019354838709678,0.6693548387096774,6.273118279569893,8.925806451612903,38.314516129032256,14.669354838709678,17.39516129032258,52.83870967741935,33.094086021505376,1018.5209677419356,1014.6500000000001,2.7795698924731185,3.301075268817204,21.067741935483873,27.75510752688172
NT,2015-06,13.730833333333333,28.500833333333333,0.515,6.308888888888888,9.581666666666667,37.13333333333333,14.05,17.083333333333332,57.2,33.07222222222222,1018.4725,1014.6650000000001,2.5083333333333333,2.6055555555555556,19.885833333333334,27.421944444444442
NT,2015-07,12.808064516129033,27.404032258064515,0.3225806451612903,6.440860215053763,9.20483870967742,38.76881720430107,14.370967741935484,18.06451612903226,51.79838709677419,31.78763440860215,1020.0935483870968,1016.266129032258,2.4516129032258065,2.379032258064516,18.583064516129035,25.98736559139785
NT,2015-08,14.681451612903226,29.59193548387097,0.8193548387096774,6.944086021505377,9.76290322580645,39.03225806451613,14.0,18.806451612903224,51.354838709677416,30.870967741935484,1018.7209677419354,1014.5112903225806,2.6801075268817205,2.9516129032258065,21.31935483870968,27.042204301075266
NT,2015-09,15.225555555555555,31.359444444444442,1.4766666666666666,8.15,10.06,40.775,16.05,18.825,42.23611111111111,25.394444444444446,1017.7891666666667,1013.4150000000001,2.3277777777777775,2.283333333333333,23.356944444444444,28.886944444444445
NT,2015-10,19.940322580645162,34.792741935483875,1.0629032258064517,9.356989247311828,10.206451612903225,41.55913978494623,15.911290322580646,18.258064516129032,42.11021505376344,25.97043010752688,1015.941129032258,1011.5758064516128,2.3494623655913975,2.9946236559139785,27.46747311827957,32.80591397849462
NT,2015-11,20.498333333333335,35.468333333333334,1.5366666666666664,9.402222222222223,10.416666666666666,43.669444444444444,15.783333333333333,19.108333333333334,43.608333333333334,27.125,1013.7983333333334,1009.5841666666668,2.5777777777777775,2.9944444444444445,27.97416666666667,33.36472222222223
NT,2015-12,20.9,33.18763440860215,9.49731182795699,7.43763440860215,7.27258064516129,44.43817204301075,16.193548387096776,18.620967741935484,58.13440860215054,40.08064516129032,1011.0338709677419,1007.4524193548388,4.817204301075269,4.704301075268818,26.315322580645162,31.414247311827957
NT,2016-01,21.84247311827957,33.840053763440864,4.793548387096774,7.358064516129032,8.14516129032258,41.08602150537634,12.74731182795699,17.301075268817204,60.03763440860215,41.526881720430104,1012.1895161290323,1008.6155913978495,4.911290322580645,5.102150537634408,26.97231182795699,31.45483870967742
NT,2016-02,21.93994252873563,34.616379310344826,2.530459770114942,9.254022988505747,9.760344827586207,40.98275862068966,15.508620689655173,18.25,54.64080459770115,36.6551724137931,1012.8775862068966,1009.3137931034482,3.6839080459770113,4.316091954022989,27.58189655172414,32.5919540229885
NT,2016-03,21.113172043010753,33.51021505376344,1.417741935483871,8.27741935483871,8.619354838709677,37.94086021505377,13.653225806451612,16.008064516129032,58.755376344086024,40.064516129032256,1013.5120967741935,1009.818817204301,3.8736559139784945,4.586021505376344,26.300806451612903,30.851612903225806
NT,2016-04,18.008333333333333,32.72333333333333,0.66,7.466666666666667,9.466666666666667,36.897222222222226,12.691666666666666,17.158333333333335,52.31666666666667,29.81111111111111,1015.5708333333333,1011.6658333333332,3.013888888888889,3.661111111111111,24.771666666666665,30.337777777777777
NT,2016-05,16.823924731182796,30.743279569892472,0.43387096774193545,7.079569892473119,10.316129032258065,34.28225806451613,12.25,15.798387096774194,58.26075268817204,34.29032258064516,1016.0846774193549,1012.3411290322581,2.8413978494623655,3.370967741935484,22.834139784946238,28.392473118279568
NT,2016-06,15.229166666666666,28.749166666666667,1.1566666666666667,6.496666666666667,9.928333333333335,35.175,14.163888888888888,17.025,62.05833333333333,39.95555555555555,1016.525,1012.7841666666667,2.9,3.9222222222222225,20.811666666666667,25.97222222222222
NT,2016-07,13.716935483870968,28.712903225806453,0.8693548387096774,7.140860215053764,10.182258064516128,37.41935483870968,13.814516129032258,17.483870967741936,56.78225806451613,33.83870967741935,1017.6443548387097,1013.8551075268817,2.5913978494623655,2.9139784946236555,19.83709677419355,26.098924731182795
NT,2016-08,15.752150537634408,30.14032258064516,1.1448924731182797,7.656451612903226,10.061290322580644,39.23118279569893,14.120967741935484,18.56451612903226,55.314516129032256,32.88172043010753,1015.6629032258064,1011.6862903225807,3.2123655913978495,3.7903225806451615,22.14758064516129,27.16344086021505
NT,2016-09,18.200833333333332,30.853333333333335,2.023888888888889,6.944444444444445,8.629999999999999,39.30833333333333,16.233333333333334,18.05,57.13333333333333,39.24444444444444,1014.0841666666668,1010.0300000000001,4.497222222222222,4.227777777777778,23.729166666666668,27.682222222222222
NT,2016-10,18.969354838709677,32.65967741935484,1.1709677419354838,8.990322580645161,9.19516129032258,40.29301075268817,16.677419354838708,18.311827956989244,47.435483870967744,31.784946236559136,1014.7443548387097,1010.6653225806451,3.524193548387097,4.10752688172043,25.845161290322583,29.618279569892472
NT,2016-11,20.035,34.1375,2.1558333333333333,9.052777777777777,8.47,42.49166666666667,14.872222222222224,17.116666666666667,48.78333333333333,29.72222222222222,1013.4216666666667,1009.23,4.075,4.472222222222222,26.881666666666668,31.522222222222222
NT,2016-12,21.71478494623656,33.29489247311828,6.956451612903226,8.48279569892473,6.209677419354839,44.682795698924735,16.228494623655912,18.094086021505376,61.005376344086024,43.225806451612904,1010.3693548387097,1006.6104838709678,5.03494623655914,5.333333333333334,26.66774193548387,31.09784946236559
NT,2017-01,22.92,33.779333333333334,8.166,7.228,6.4,39.74,13.82,16.79,65.04666666666667,46.88,1010.013,1006.789,5.973333333333334,5.333333333333334,27.449,32.14666666666667
NT,2017-02,20.240151515151513,33.99393939393939,4.323484848484848,10.066666666666666,8.340909090909092,39.390151515151516,16.227272727272727,18.602272727272727,51.03787878787878,32.454545454545446,1012.3477272727273,1008.8125,4.159090909090909,4.871212121212121,26.405681818181815,32.53787878787879
NT,2017-03,21.28633333333333,34.59233333333333,5.85,9.168,6.216,39.22333333333333,13.67,15.49,53.28666666666667,34.24,1011.804,1008.013,4.8533333333333335,6.08,26.823666666666668,33.010666666666665
NT,2017-04,18.271180555555556,30.693402777777777,2.1083333333333334,6.741666666666667,8.004166666666666,35.96875,13.541666666666666,16.333333333333332,58.204861111111114,36.375,1015.334375,1011.6750000000001,4.354166666666667,5.090277777777778,23.368750000000002,28.644444444444446
